degree,norm,pdf
3767,0.10774555231394085,0.0
3768,0.10777415479663635,8.166501907490683e-07
3769,0.10780275727933185,0.0
3770,0.10783135976202735,0.0
3771,0.10785996224472284,0.0
3772,0.10788856472741834,0.0
3773,0.10791716721011384,0.0
3774,0.10794576969280933,8.166501907490683e-07
3775,0.10797437217550483,0.0
3776,0.10800297465820033,0.0
3777,0.10803157714089583,0.0
3778,0.10806017962359132,4.0832509537453415e-07
3779,0.10808878210628682,0.0
3780,0.10811738458898232,0.0
3781,0.10814598707167782,0.0
3782,0.10817458955437331,0.0
3783,0.10820319203706882,0.0
3784,0.10823179451976432,0.0
3785,0.10826039700245982,0.0
3786,0.10828899948515532,0.0
3787,0.10831760196785081,0.0
3788,0.10834620445054631,0.0
3789,0.10837480693324181,0.0
3790,0.1084034094159373,0.0
3791,0.1084320118986328,0.0
3792,0.1084606143813283,0.0
3793,0.1084892168640238,0.0
3794,0.1085178193467193,8.166501907490683e-07
3795,0.10854642182941479,0.0
3796,0.10857502431211029,0.0
3797,0.10860362679480579,0.0
3798,0.10863222927750128,4.0832509537453415e-07
3799,0.10866083176019678,0.0
3800,0.10868943424289228,8.166501907490683e-07
3801,0.10871803672558777,0.0
3802,0.10874663920828329,8.166501907490683e-07
3803,0.10877524169097878,0.0
3804,0.10880384417367428,8.166501907490683e-07
3805,0.10883244665636978,0.0
3806,0.10886104913906527,0.0
3807,0.10888965162176077,0.0
3808,0.10891825410445627,4.0832509537453415e-07
3809,0.10894685658715177,0.0
3810,0.10897545906984726,0.0
3811,0.10900406155254276,0.0
3812,0.10903266403523826,4.0832509537453415e-07
3813,0.10906126651793376,0.0
3814,0.10908986900062925,0.0
3815,0.10911847148332475,0.0
3816,0.10914707396602025,0.0
3817,0.10917567644871574,0.0
3818,0.10920427893141124,8.166501907490683e-07
3819,0.10923288141410674,0.0
3820,0.10926148389680224,0.0
3821,0.10929008637949775,0.0
3822,0.10931868886219324,4.0832509537453415e-07
3823,0.10934729134488874,0.0
3824,0.10937589382758424,8.166501907490683e-07
3825,0.10940449631027974,0.0
3826,0.10943309879297523,4.0832509537453415e-07
3827,0.10946170127567073,0.0
3828,0.10949030375836623,0.0
3829,0.10951890624106173,0.0
3830,0.10954750872375722,4.0832509537453415e-07
3831,0.10957611120645272,0.0
3832,0.10960471368914822,4.0832509537453415e-07
3833,0.10963331617184371,0.0
3834,0.10966191865453921,0.0
3835,0.10969052113723471,0.0
3836,0.1097191236199302,4.0832509537453415e-07
3837,0.1097477261026257,0.0
3838,0.1097763285853212,8.166501907490683e-07
3839,0.1098049310680167,0.0
3840,0.1098335335507122,0.0
3841,0.1098621360334077,0.0
3842,0.1098907385161032,4.0832509537453415e-07
3843,0.1099193409987987,0.0
3844,0.1099479434814942,4.0832509537453415e-07
3845,0.1099765459641897,0.0
3846,0.11000514844688519,8.166501907490683e-07
3847,0.11003375092958069,0.0
3848,0.11006235341227619,0.0
3849,0.11009095589497168,0.0
3850,0.11011955837766718,4.0832509537453415e-07
3851,0.11014816086036268,0.0
3852,0.11017676334305818,0.0
3853,0.11020536582575367,0.0
3854,0.11023396830844917,8.166501907490683e-07
3855,0.11026257079114467,0.0
3856,0.11029117327384017,4.0832509537453415e-07
3857,0.11031977575653566,0.0
3858,0.11034837823923116,0.0
3859,0.11037698072192666,0.0
3860,0.11040558320462217,0.0
3861,0.11043418568731767,0.0
3862,0.11046278817001316,0.0
3863,0.11049139065270866,0.0
3864,0.11051999313540416,4.0832509537453415e-07
3865,0.11054859561809965,0.0
3866,0.11057719810079515,4.0832509537453415e-07
3867,0.11060580058349065,0.0
3868,0.11063440306618615,0.0
3869,0.11066300554888164,0.0
3870,0.11069160803157714,4.0832509537453415e-07
3871,0.11072021051427264,0.0
3872,0.11074881299696814,0.0
3873,0.11077741547966363,0.0
3874,0.11080601796235913,0.0
3875,0.11083462044505463,0.0
3876,0.11086322292775012,0.0
3877,0.11089182541044562,0.0
3878,0.11092042789314112,0.0
3879,0.11094903037583662,0.0
3880,0.11097763285853213,0.0
3881,0.11100623534122762,0.0
3882,0.11103483782392312,4.0832509537453415e-07
3883,0.11106344030661862,0.0
3884,0.11109204278931412,0.0
3885,0.11112064527200961,0.0
3886,0.11114924775470511,8.166501907490683e-07
3887,0.11117785023740061,0.0
3888,0.1112064527200961,0.0
3889,0.1112350552027916,0.0
3890,0.1112636576854871,0.0
3891,0.1112922601681826,0.0
3892,0.1113208626508781,4.0832509537453415e-07
3893,0.11134946513357359,0.0
3894,0.11137806761626909,0.0
3895,0.11140667009896459,0.0
3896,0.11143527258166008,0.0
3897,0.11146387506435558,0.0
3898,0.11149247754705108,0.0
3899,0.11152108002974659,0.0
3900,0.11154968251244209,0.0
3901,0.11157828499513758,0.0
3902,0.11160688747783308,0.0
3903,0.11163548996052858,0.0
3904,0.11166409244322408,4.0832509537453415e-07
3905,0.11169269492591957,0.0
3906,0.11172129740861507,4.0832509537453415e-07
3907,0.11174989989131057,0.0
3908,0.11177850237400606,8.166501907490683e-07
3909,0.11180710485670156,0.0
3910,0.11183570733939706,0.0
3911,0.11186430982209256,0.0
3912,0.11189291230478805,4.0832509537453415e-07
3913,0.11192151478748355,0.0
3914,0.11195011727017905,4.0832509537453415e-07
3915,0.11197871975287454,0.0
3916,0.11200732223557004,8.166501907490683e-07
3917,0.11203592471826554,0.0
3918,0.11206452720096104,4.0832509537453415e-07
3919,0.11209312968365655,0.0
3920,0.11212173216635204,0.0
3921,0.11215033464904754,0.0
3922,0.11217893713174304,4.0832509537453415e-07
3923,0.11220753961443854,0.0
3924,0.11223614209713403,0.0
3925,0.11226474457982953,0.0
3926,0.11229334706252503,0.0
3927,0.11232194954522053,0.0
3928,0.11235055202791602,0.0
3929,0.11237915451061152,0.0
3930,0.11240775699330702,4.0832509537453415e-07
3931,0.11243635947600251,0.0
3932,0.11246496195869801,0.0
3933,0.11249356444139351,0.0
3934,0.112522166924089,0.0
3935,0.1125507694067845,0.0
3936,0.11257937188948,8.166501907490683e-07
3937,0.1126079743721755,0.0
3938,0.11263657685487101,0.0
3939,0.1126651793375665,0.0
3940,0.112693781820262,0.0
3941,0.1127223843029575,0.0
3942,0.112750986785653,0.0
3943,0.1127795892683485,0.0
3944,0.11280819175104399,8.166501907490683e-07
3945,0.11283679423373949,0.0
3946,0.11286539671643499,4.0832509537453415e-07
3947,0.11289399919913048,0.0
3948,0.11292260168182598,4.0832509537453415e-07
3949,0.11295120416452148,0.0
3950,0.11297980664721698,4.0832509537453415e-07
3951,0.11300840912991247,0.0
3952,0.11303701161260797,0.0
3953,0.11306561409530347,0.0
3954,0.11309421657799897,4.0832509537453415e-07
3955,0.11312281906069446,0.0
3956,0.11315142154338996,4.0832509537453415e-07
3957,0.11318002402608546,0.0
3958,0.11320862650878097,0.0
3959,0.11323722899147647,0.0
3960,0.11326583147417196,4.0832509537453415e-07
3961,0.11329443395686746,0.0
3962,0.11332303643956296,0.0
3963,0.11335163892225845,0.0
3964,0.11338024140495395,4.0832509537453415e-07
3965,0.11340884388764945,0.0
3966,0.11343744637034495,0.0
3967,0.11346604885304044,0.0
3968,0.11349465133573594,0.0
3969,0.11352325381843144,0.0
3970,0.11355185630112694,4.0832509537453415e-07
3971,0.11358045878382243,0.0
3972,0.11360906126651793,4.0832509537453415e-07
3973,0.11363766374921343,0.0
3974,0.11366626623190892,0.0
3975,0.11369486871460442,0.0
3976,0.11372347119729992,0.0
3977,0.11375207367999543,0.0
3978,0.11378067616269093,1.2249752861236025e-06
3979,0.11380927864538642,0.0
3980,0.11383788112808192,4.0832509537453415e-07
3981,0.11386648361077742,0.0
3982,0.11389508609347292,0.0
3983,0.11392368857616841,0.0
3984,0.11395229105886391,0.0
3985,0.11398089354155941,0.0
3986,0.1140094960242549,0.0
3987,0.1140380985069504,0.0
3988,0.1140667009896459,8.166501907490683e-07
3989,0.1140953034723414,0.0
3990,0.1141239059550369,4.0832509537453415e-07
3991,0.11415250843773239,0.0
3992,0.11418111092042789,4.0832509537453415e-07
3993,0.11420971340312339,0.0
3994,0.11423831588581888,4.0832509537453415e-07
3995,0.11426691836851438,0.0
3996,0.11429552085120989,1.2249752861236025e-06
3997,0.11432412333390539,0.0
3998,0.11435272581660089,8.166501907490683e-07
3999,0.11438132829929638,0.0
4000,0.11440993078199188,0.0
4001,0.11443853326468738,0.0
4002,0.11446713574738288,0.0
4003,0.11449573823007837,0.0
4004,0.11452434071277387,0.0
4005,0.11455294319546937,0.0
4006,0.11458154567816486,0.0
4007,0.11461014816086036,0.0
4008,0.11463875064355586,0.0
4009,0.11466735312625136,0.0
4010,0.11469595560894685,8.166501907490683e-07
4011,0.11472455809164235,0.0
4012,0.11475316057433785,4.0832509537453415e-07
4013,0.11478176305703335,0.0
4014,0.11481036553972884,4.0832509537453415e-07
4015,0.11483896802242434,0.0
4016,0.11486757050511985,8.166501907490683e-07
4017,0.11489617298781535,0.0
4018,0.11492477547051085,0.0
4019,0.11495337795320634,0.0
4020,0.11498198043590184,0.0
4021,0.11501058291859734,0.0
4022,0.11503918540129283,4.0832509537453415e-07
4023,0.11506778788398833,0.0
4024,0.11509639036668383,8.166501907490683e-07
4025,0.11512499284937933,0.0
4026,0.11515359533207482,0.0
4027,0.11518219781477032,0.0
4028,0.11521080029746582,0.0
4029,0.11523940278016132,0.0
4030,0.11526800526285681,4.0832509537453415e-07
4031,0.11529660774555231,0.0
4032,0.11532521022824781,0.0
4033,0.1153538127109433,0.0
4034,0.1153824151936388,4.0832509537453415e-07
4035,0.11541101767633431,0.0
4036,0.11543962015902981,0.0
4037,0.11546822264172531,0.0
4038,0.1154968251244208,1.2249752861236025e-06
4039,0.1155254276071163,0.0
4040,0.1155540300898118,1.2249752861236025e-06
4041,0.1155826325725073,0.0
4042,0.1156112350552028,0.0
4043,0.11563983753789829,0.0
4044,0.11566844002059379,4.0832509537453415e-07
4045,0.11569704250328929,0.0
4046,0.11572564498598478,4.0832509537453415e-07
4047,0.11575424746868028,0.0
4048,0.11578284995137578,4.0832509537453415e-07
4049,0.11581145243407127,0.0
4050,0.11584005491676677,0.0
4051,0.11586865739946227,0.0
4052,0.11589725988215777,4.0832509537453415e-07
4053,0.11592586236485326,0.0
4054,0.11595446484754876,8.166501907490683e-07
4055,0.11598306733024427,0.0
4056,0.11601166981293977,1.2249752861236025e-06
4057,0.11604027229563527,0.0
4058,0.11606887477833076,0.0
4059,0.11609747726102626,0.0
4060,0.11612607974372176,0.0
4061,0.11615468222641726,0.0
4062,0.11618328470911275,4.0832509537453415e-07
4063,0.11621188719180825,0.0
4064,0.11624048967450375,4.0832509537453415e-07
4065,0.11626909215719924,0.0
4066,0.11629769463989474,8.166501907490683e-07
4067,0.11632629712259024,0.0
4068,0.11635489960528574,4.0832509537453415e-07
4069,0.11638350208798123,0.0
4070,0.11641210457067673,1.2249752861236025e-06
4071,0.11644070705337223,0.0
4072,0.11646930953606772,0.0
4073,0.11649791201876322,0.0
4074,0.11652651450145873,4.0832509537453415e-07
4075,0.11655511698415423,0.0
4076,0.11658371946684973,4.0832509537453415e-07
4077,0.11661232194954523,0.0
4078,0.11664092443224072,0.0
4079,0.11666952691493622,0.0
4080,0.11669812939763172,0.0
4081,0.11672673188032721,0.0
4082,0.11675533436302271,4.0832509537453415e-07
4083,0.11678393684571821,0.0
4084,0.1168125393284137,8.166501907490683e-07
4085,0.1168411418111092,0.0
4086,0.1168697442938047,4.0832509537453415e-07
4087,0.1168983467765002,0.0
4088,0.1169269492591957,8.166501907490683e-07
4089,0.11695555174189119,0.0
4090,0.11698415422458669,4.0832509537453415e-07
4091,0.11701275670728219,0.0
4092,0.11704135918997768,4.0832509537453415e-07
4093,0.11706996167267318,0.0
4094,0.11709856415536869,4.0832509537453415e-07
4095,0.11712716663806419,0.0
4096,0.11715576912075969,0.0
4097,0.11718437160345518,0.0
4098,0.11721297408615068,0.0
4099,0.11724157656884618,0.0
4100,0.11727017905154168,1.2249752861236025e-06
4101,0.11729878153423717,0.0
4102,0.11732738401693267,0.0
4103,0.11735598649962817,0.0
4104,0.11738458898232366,0.0
4105,0.11741319146501916,0.0
4106,0.11744179394771466,0.0
4107,0.11747039643041016,0.0
4108,0.11749899891310565,0.0
4109,0.11752760139580115,0.0
4110,0.11755620387849665,4.0832509537453415e-07
4111,0.11758480636119215,0.0
4112,0.11761340884388764,0.0
4113,0.11764201132658315,0.0
4114,0.11767061380927865,0.0
4115,0.11769921629197415,0.0
4116,0.11772781877466965,0.0
4117,0.11775642125736514,0.0
4118,0.11778502374006064,4.0832509537453415e-07
4119,0.11781362622275614,0.0
4120,0.11784222870545163,4.0832509537453415e-07
4121,0.11787083118814713,0.0
4122,0.11789943367084263,4.0832509537453415e-07
4123,0.11792803615353813,0.0
4124,0.11795663863623362,4.0832509537453415e-07
4125,0.11798524111892912,0.0
4126,0.11801384360162462,4.0832509537453415e-07
4127,0.11804244608432012,0.0
4128,0.11807104856701561,1.2249752861236025e-06
4129,0.11809965104971111,0.0
4130,0.11812825353240661,4.0832509537453415e-07
4131,0.1181568560151021,0.0
4132,0.1181854584977976,4.0832509537453415e-07
4133,0.11821406098049311,0.0
4134,0.11824266346318861,4.0832509537453415e-07
4135,0.11827126594588411,0.0
4136,0.1182998684285796,8.166501907490683e-07
4137,0.1183284709112751,0.0
4138,0.1183570733939706,4.0832509537453415e-07
4139,0.1183856758766661,0.0
4140,0.1184142783593616,0.0
4141,0.11844288084205709,0.0
4142,0.11847148332475259,0.0
4143,0.11850008580744809,0.0
4144,0.11852868829014358,4.0832509537453415e-07
4145,0.11855729077283908,0.0
4146,0.11858589325553458,4.0832509537453415e-07
4147,0.11861449573823007,0.0
4148,0.11864309822092557,4.0832509537453415e-07
4149,0.11867170070362107,0.0
4150,0.11870030318631657,0.0
4151,0.11872890566901206,0.0
4152,0.11875750815170757,0.0
4153,0.11878611063440307,0.0
4154,0.11881471311709857,0.0
4155,0.11884331559979407,0.0
4156,0.11887191808248956,0.0
4157,0.11890052056518506,0.0
4158,0.11892912304788056,0.0
4159,0.11895772553057606,0.0
4160,0.11898632801327155,4.0832509537453415e-07
4161,0.11901493049596705,0.0
4162,0.11904353297866255,4.0832509537453415e-07
4163,0.11907213546135804,0.0
4164,0.11910073794405354,0.0
4165,0.11912934042674904,0.0
4166,0.11915794290944454,0.0
4167,0.11918654539214003,0.0
4168,0.11921514787483553,1.2249752861236025e-06
4169,0.11924375035753103,0.0
4170,0.11927235284022653,0.0
4171,0.11930095532292204,0.0
4172,0.11932955780561753,0.0
4173,0.11935816028831303,0.0
4174,0.11938676277100853,0.0
4175,0.11941536525370403,0.0
4176,0.11944396773639952,0.0
4177,0.11947257021909502,0.0
4178,0.11950117270179052,0.0
4179,0.11952977518448601,0.0
4180,0.11955837766718151,0.0
4181,0.11958698014987701,0.0
4182,0.1196155826325725,0.0
4183,0.119644185115268,0.0
4184,0.1196727875979635,0.0
4185,0.119701390080659,0.0
4186,0.1197299925633545,4.0832509537453415e-07
4187,0.11975859504604999,0.0
4188,0.11978719752874549,0.0
4189,0.11981580001144099,0.0
4190,0.11984440249413648,8.166501907490683e-07
4191,0.119873004976832,0.0
4192,0.11990160745952749,4.0832509537453415e-07
4193,0.11993020994222299,0.0
4194,0.11995881242491849,4.0832509537453415e-07
4195,0.11998741490761398,0.0
4196,0.12001601739030948,4.0832509537453415e-07
4197,0.12004461987300498,0.0
4198,0.12007322235570048,4.0832509537453415e-07
4199,0.12010182483839597,0.0
4200,0.12013042732109147,8.166501907490683e-07
4201,0.12015902980378697,0.0
4202,0.12018763228648247,4.0832509537453415e-07
4203,0.12021623476917796,0.0
4204,0.12024483725187346,0.0
4205,0.12027343973456896,0.0
4206,0.12030204221726445,4.0832509537453415e-07
4207,0.12033064469995995,0.0
4208,0.12035924718265545,4.0832509537453415e-07
4209,0.12038784966535095,0.0
4210,0.12041645214804646,0.0
4211,0.12044505463074195,0.0
4212,0.12047365711343745,4.0832509537453415e-07
4213,0.12050225959613295,0.0
4214,0.12053086207882845,0.0
4215,0.12055946456152394,0.0
4216,0.12058806704421944,0.0
4217,0.12061666952691494,0.0
4218,0.12064527200961044,0.0
4219,0.12067387449230593,0.0
4220,0.12070247697500143,0.0
4221,0.12073107945769693,0.0
4222,0.12075968194039242,0.0
4223,0.12078828442308792,0.0
4224,0.12081688690578342,8.166501907490683e-07
4225,0.12084548938847892,0.0
4226,0.12087409187117441,0.0
4227,0.12090269435386991,0.0
4228,0.12093129683656541,0.0
4229,0.1209598993192609,0.0
4230,0.12098850180195642,0.0
4231,0.12101710428465191,0.0
4232,0.12104570676734741,4.0832509537453415e-07
4233,0.12107430925004291,0.0
4234,0.1211029117327384,0.0
4235,0.1211315142154339,0.0
4236,0.1211601166981294,4.0832509537453415e-07
4237,0.1211887191808249,0.0
4238,0.1212173216635204,0.0
4239,0.12124592414621589,0.0
4240,0.12127452662891139,0.0
4241,0.12130312911160689,0.0
4242,0.12133173159430238,0.0
4243,0.12136033407699788,0.0
4244,0.12138893655969338,8.166501907490683e-07
4245,0.12141753904238888,0.0
4246,0.12144614152508437,0.0
4247,0.12147474400777987,0.0
4248,0.12150334649047537,0.0
4249,0.12153194897317088,0.0
4250,0.12156055145586638,0.0
4251,0.12158915393856187,0.0
4252,0.12161775642125737,0.0
4253,0.12164635890395287,0.0
4254,0.12167496138664836,4.0832509537453415e-07
4255,0.12170356386934386,0.0
4256,0.12173216635203936,4.0832509537453415e-07
4257,0.12176076883473486,0.0
4258,0.12178937131743035,0.0
4259,0.12181797380012585,0.0
4260,0.12184657628282135,0.0
4261,0.12187517876551685,0.0
4262,0.12190378124821234,0.0
4263,0.12193238373090784,0.0
4264,0.12196098621360334,0.0
4265,0.12198958869629883,0.0
4266,0.12201819117899433,4.0832509537453415e-07
4267,0.12204679366168983,0.0
4268,0.12207539614438533,0.0
4269,0.12210399862708084,0.0
4270,0.12213260110977633,0.0
4271,0.12216120359247183,0.0
4272,0.12218980607516733,0.0
4273,0.12221840855786283,0.0
4274,0.12224701104055832,0.0
4275,0.12227561352325382,0.0
4276,0.12230421600594932,4.0832509537453415e-07
4277,0.12233281848864482,0.0
4278,0.12236142097134031,8.166501907490683e-07
4279,0.12239002345403581,0.0
4280,0.1224186259367313,4.0832509537453415e-07
4281,0.1224472284194268,0.0
4282,0.1224758309021223,0.0
4283,0.1225044333848178,0.0
4284,0.1225330358675133,4.0832509537453415e-07
4285,0.12256163835020879,0.0
4286,0.12259024083290429,0.0
4287,0.12261884331559979,0.0
4288,0.1226474457982953,4.0832509537453415e-07
4289,0.1226760482809908,0.0
4290,0.1227046507636863,4.0832509537453415e-07
4291,0.12273325324638179,0.0
4292,0.12276185572907729,8.166501907490683e-07
4293,0.12279045821177278,0.0
4294,0.12281906069446828,4.0832509537453415e-07
4295,0.12284766317716378,0.0
4296,0.12287626565985928,0.0
4297,0.12290486814255477,0.0
4298,0.12293347062525027,8.166501907490683e-07
4299,0.12296207310794577,0.0
4300,0.12299067559064127,4.0832509537453415e-07
4301,0.12301927807333676,0.0
4302,0.12304788055603226,0.0
4303,0.12307648303872776,0.0
4304,0.12310508552142325,0.0
4305,0.12313368800411875,0.0
4306,0.12316229048681425,0.0
4307,0.12319089296950975,0.0
4308,0.12321949545220526,0.0
4309,0.12324809793490075,0.0
4310,0.12327670041759625,0.0
4311,0.12330530290029175,0.0
4312,0.12333390538298725,0.0
4313,0.12336250786568274,0.0
4314,0.12339111034837824,4.0832509537453415e-07
4315,0.12341971283107374,0.0
4316,0.12344831531376924,4.0832509537453415e-07
4317,0.12347691779646473,0.0
4318,0.12350552027916023,0.0
4319,0.12353412276185573,0.0
4320,0.12356272524455122,0.0
4321,0.12359132772724672,0.0
4322,0.12361993020994222,4.0832509537453415e-07
4323,0.12364853269263772,0.0
4324,0.12367713517533321,0.0
4325,0.12370573765802871,0.0
4326,0.12373434014072421,0.0
4327,0.12376294262341972,0.0
4328,0.12379154510611522,0.0
4329,0.12382014758881071,0.0
4330,0.12384875007150621,4.0832509537453415e-07
4331,0.12387735255420171,0.0
4332,0.1239059550368972,8.166501907490683e-07
4333,0.1239345575195927,0.0
4334,0.1239631600022882,0.0
4335,0.1239917624849837,0.0
4336,0.1240203649676792,0.0
4337,0.12404896745037469,0.0
4338,0.12407756993307019,8.166501907490683e-07
4339,0.12410617241576569,0.0
4340,0.12413477489846118,0.0
4341,0.12416337738115668,0.0
4342,0.12419197986385218,0.0
4343,0.12422058234654768,0.0
4344,0.12424918482924317,0.0
4345,0.12427778731193867,0.0
4346,0.12430638979463418,4.0832509537453415e-07
4347,0.12433499227732968,0.0
4348,0.12436359476002518,4.0832509537453415e-07
4349,0.12439219724272067,0.0
4350,0.12442079972541617,4.0832509537453415e-07
4351,0.12444940220811167,0.0
4352,0.12447800469080716,0.0
4353,0.12450660717350266,0.0
4354,0.12453520965619816,0.0
4355,0.12456381213889366,0.0
4356,0.12459241462158915,4.0832509537453415e-07
4357,0.12462101710428465,0.0
4358,0.12464961958698015,0.0
4359,0.12467822206967565,0.0
4360,0.12470682455237114,0.0
4361,0.12473542703506664,0.0
4362,0.12476402951776214,0.0
4363,0.12479263200045763,0.0
4364,0.12482123448315313,4.0832509537453415e-07
4365,0.12484983696584863,0.0
4366,0.12487843944854414,4.0832509537453415e-07
4367,0.12490704193123964,0.0
4368,0.12493564441393513,0.0
4369,0.12496424689663063,0.0
4370,0.12499284937932613,4.0832509537453415e-07
4371,0.12502145186202163,0.0
4372,0.1250500543447171,0.0
4373,0.12507865682741262,0.0
4374,0.1251072593101081,0.0
4375,0.12513586179280362,0.0
4376,0.12516446427549913,4.0832509537453415e-07
4377,0.1251930667581946,0.0
4378,0.12522166924089012,4.0832509537453415e-07
4379,0.1252502717235856,0.0
4380,0.12527887420628112,1.2249752861236025e-06
4381,0.1253074766889766,0.0
4382,0.1253360791716721,0.0
4383,0.1253646816543676,0.0
4384,0.1253932841370631,0.0
4385,0.1254218866197586,0.0
4386,0.1254504891024541,4.0832509537453415e-07
4387,0.12547909158514958,0.0
4388,0.1255076940678451,4.0832509537453415e-07
4389,0.12553629655054058,0.0
4390,0.1255648990332361,4.0832509537453415e-07
4391,0.12559350151593157,0.0
4392,0.12562210399862708,4.0832509537453415e-07
4393,0.12565070648132257,0.0
4394,0.12567930896401808,0.0
4395,0.1257079114467136,0.0
4396,0.12573651392940907,0.0
4397,0.12576511641210458,0.0
4398,0.12579371889480007,4.0832509537453415e-07
4399,0.12582232137749558,0.0
4400,0.12585092386019106,0.0
4401,0.12587952634288657,0.0
4402,0.12590812882558206,4.0832509537453415e-07
4403,0.12593673130827757,0.0
4404,0.12596533379097305,0.0
4405,0.12599393627366856,0.0
4406,0.12602253875636404,0.0
4407,0.12605114123905956,0.0
4408,0.12607974372175504,4.0832509537453415e-07
4409,0.12610834620445055,0.0
4410,0.12613694868714603,0.0
4411,0.12616555116984154,0.0
4412,0.12619415365253703,0.0
4413,0.12622275613523254,0.0
4414,0.12625135861792802,4.0832509537453415e-07
4415,0.12627996110062353,0.0
4416,0.12630856358331904,8.166501907490683e-07
4417,0.12633716606601453,0.0
4418,0.12636576854871004,8.166501907490683e-07
4419,0.12639437103140552,0.0
4420,0.12642297351410103,0.0
4421,0.12645157599679652,0.0
4422,0.12648017847949203,0.0
4423,0.1265087809621875,0.0
4424,0.12653738344488302,4.0832509537453415e-07
4425,0.1265659859275785,0.0
4426,0.12659458841027402,0.0
4427,0.1266231908929695,0.0
4428,0.126651793375665,0.0
4429,0.1266803958583605,0.0
4430,0.126708998341056,0.0
4431,0.1267376008237515,0.0
4432,0.126766203306447,4.0832509537453415e-07
4433,0.12679480578914248,0.0
4434,0.126823408271838,4.0832509537453415e-07
4435,0.1268520107545335,0.0
4436,0.126880613237229,4.0832509537453415e-07
4437,0.1269092157199245,0.0
4438,0.12693781820261998,0.0
4439,0.1269664206853155,0.0
4440,0.12699502316801098,0.0
4441,0.1270236256507065,0.0
4442,0.12705222813340197,0.0
4443,0.12708083061609748,0.0
4444,0.12710943309879297,0.0
4445,0.12713803558148848,0.0
4446,0.12716663806418396,0.0
4447,0.12719524054687947,0.0
4448,0.12722384302957496,0.0
4449,0.12725244551227047,0.0
4450,0.12728104799496595,0.0
4451,0.12730965047766146,0.0
4452,0.12733825296035695,4.0832509537453415e-07
4453,0.12736685544305246,0.0
4454,0.12739545792574797,0.0
4455,0.12742406040844345,0.0
4456,0.12745266289113896,0.0
4457,0.12748126537383445,0.0
4458,0.12750986785652996,0.0
4459,0.12753847033922544,0.0
4460,0.12756707282192095,4.0832509537453415e-07
4461,0.12759567530461643,0.0
4462,0.12762427778731195,4.0832509537453415e-07
4463,0.12765288027000743,0.0
4464,0.12768148275270294,0.0
4465,0.12771008523539842,0.0
4466,0.12773868771809394,0.0
4467,0.12776729020078942,0.0
4468,0.12779589268348493,0.0
4469,0.1278244951661804,0.0
4470,0.12785309764887592,0.0
4471,0.1278817001315714,0.0
4472,0.12791030261426692,0.0
4473,0.12793890509696243,0.0
4474,0.1279675075796579,0.0
4475,0.12799611006235342,0.0
4476,0.1280247125450489,0.0
4477,0.12805331502774442,0.0
4478,0.1280819175104399,4.0832509537453415e-07
4479,0.1281105199931354,0.0
4480,0.1281391224758309,4.0832509537453415e-07
4481,0.1281677249585264,0.0
4482,0.1281963274412219,0.0
4483,0.1282249299239174,0.0
4484,0.12825353240661289,8.166501907490683e-07
4485,0.1282821348893084,0.0
4486,0.12831073737200388,0.0
4487,0.1283393398546994,0.0
4488,0.12836794233739487,0.0
4489,0.12839654482009039,0.0
4490,0.12842514730278587,0.0
4491,0.12845374978548138,0.0
4492,0.1284823522681769,4.0832509537453415e-07
4493,0.12851095475087237,0.0
4494,0.12853955723356789,4.0832509537453415e-07
4495,0.12856815971626337,0.0
4496,0.12859676219895888,4.0832509537453415e-07
4497,0.12862536468165436,0.0
4498,0.12865396716434988,8.166501907490683e-07
4499,0.12868256964704536,0.0
4500,0.12871117212974087,4.0832509537453415e-07
4501,0.12873977461243635,0.0
4502,0.12876837709513186,4.0832509537453415e-07
4503,0.12879697957782735,0.0
4504,0.12882558206052286,0.0
4505,0.12885418454321834,0.0
4506,0.12888278702591385,0.0
4507,0.12891138950860934,0.0
4508,0.12893999199130485,0.0
4509,0.12896859447400033,0.0
4510,0.12899719695669584,0.0
4511,0.12902579943939133,0.0
4512,0.12905440192208684,4.0832509537453415e-07
4513,0.12908300440478235,0.0
4514,0.12911160688747783,8.166501907490683e-07
4515,0.12914020937017334,0.0
4516,0.12916881185286883,0.0
4517,0.12919741433556434,0.0
4518,0.12922601681825982,0.0
4519,0.12925461930095533,0.0
4520,0.12928322178365081,0.0
4521,0.12931182426634633,0.0
4522,0.1293404267490418,0.0
4523,0.12936902923173732,0.0
4524,0.1293976317144328,0.0
4525,0.12942623419712831,0.0
4526,0.1294548366798238,0.0
4527,0.1294834391625193,0.0
4528,0.1295120416452148,0.0
4529,0.1295406441279103,0.0
4530,0.1295692466106058,0.0
4531,0.1295978490933013,0.0
4532,0.1296264515759968,4.0832509537453415e-07
4533,0.1296550540586923,0.0
4534,0.1296836565413878,0.0
4535,0.1297122590240833,0.0
4536,0.1297408615067788,4.0832509537453415e-07
4537,0.12976946398947428,0.0
4538,0.1297980664721698,0.0
4539,0.12982666895486528,0.0
4540,0.1298552714375608,4.0832509537453415e-07
4541,0.12988387392025627,0.0
4542,0.12991247640295178,4.0832509537453415e-07
4543,0.12994107888564727,0.0
4544,0.12996968136834278,0.0
4545,0.12999828385103826,0.0
4546,0.13002688633373377,0.0
4547,0.13005548881642925,0.0
4548,0.13008409129912477,0.0
4549,0.13011269378182025,0.0
4550,0.13014129626451576,0.0
4551,0.13016989874721127,0.0
4552,0.13019850122990675,0.0
